MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1915206	Kmt5a	lysine methyltransferase 5A	5		negative regulation of transcription, DNA-templated			ISO	Q9NQR1 	J:164563 	
MGI:1100836	Kpna6	karyopherin (importin) alpha 6	4		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in 2-cell stage embryo		IMP	MGI:3856636 	J:171441 	
MGI:96680	Kras	Kirsten rat sarcoma viral oncogene homolog	6		positive regulation of NF-kappaB transcription factor activity			ISO	RGD:2981 	J:155856 	
MGI:1923547	Kti12	KTI12 homolog, chromatin associated	4		regulation of transcription by RNA polymerase II			IBA	PTN000965782 	J:265628 	
MGI:1918039	Kynu	kynureninase	2		NAD biosynthetic process			ISO	Q16719 	J:164563 	
MGI:1918039	Kynu	kynureninase	2		pyridine nucleotide biosynthetic process			IEA	KW-0662 	J:60000 	
MGI:1918039	Kynu	kynureninase	2		quinolinate biosynthetic process			ISO	Q16719 	J:164563 	
MGI:2676663	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein	2		negative regulation of transcription, DNA-templated			ISO	Q9Y468 	J:164563 	
MGI:2676663	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein	2		regulation of transcription, DNA-templated			IEA	IPR002515 IPR004092 IPR036060 	J:72247 	
MGI:2443584	L3mbtl2	L3MBTL2 polycomb repressive complex 1 subunit	15		regulation of transcription, DNA-templated			IEA	IPR004092 	J:72247 	
MGI:2143628	L3mbtl3	L3MBTL3 histone methyl-lysine binding protein	10		regulation of transcription, DNA-templated			IEA	IPR002515 IPR004092 	J:72247 	
MGI:2444889	L3mbtl4	L3MBTL4 histone methyl-lysine binding protein	17		regulation of transcription, DNA-templated			IEA	IPR002515 IPR004092 	J:72247 	
MGI:1913442	Lage3	L antigen family, member 3	X		positive regulation of transcription by RNA polymerase II			IBA	PTN001582375 	J:265628 	
MGI:1915826	Lamtor5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	3		positive regulation of NF-kappaB transcription factor activity			ISO	O43504 	J:164563 	
MGI:1919085	Lancl2	LanC (bacterial lantibiotic synthetase component C)-like 2	6		negative regulation of transcription, DNA-templated			ISO	Q9NS86 	J:164563 	
MGI:107634	Larp7	La ribonucleoprotein domain family, member 7	3		negative regulation of transcription by RNA polymerase II			IGI	MGI:106477 	J:191206 	
MGI:1925139	Lbh	limb-bud and heart	17		negative regulation of transcription, DNA-templated			ISO	Q53QV2 	J:164563 	
MGI:1925139	Lbh	limb-bud and heart	17		positive regulation of transcription, DNA-templated			IDA		J:69468 	
MGI:1925139	Lbh	limb-bud and heart	17		positive regulation of transcription, DNA-templated			ISO	Q53QV2 	J:164563 	
MGI:1925139	Lbh	limb-bud and heart	17		regulation of transcription, DNA-templated			IEA	IPR013294 	J:72247 	
MGI:104867	Lbx1	ladybird homeobox 1	19		regulation of transcription from RNA polymerase II promoter involved in spinal cord association neuron specification	regulates a function/process that happens in future spinal cord,regulates a function/process that happens in interneuron		IMP	MGI:2182635 	J:76658 	
MGI:104867	Lbx1	ladybird homeobox 1	19		regulation of transcription, DNA-templated			IDA		J:96986 	
MGI:2443930	Lcor	ligand dependent nuclear receptor corepressor	19		negative regulation of transcription by RNA polymerase II			IDA		J:121427 	
MGI:2443930	Lcor	ligand dependent nuclear receptor corepressor	19		negative regulation of transcription by RNA polymerase II	regulates Gh		IMP		J:121427 	
MGI:2443930	Lcor	ligand dependent nuclear receptor corepressor	19		regulation of transcription by RNA polymerase II			IDA		J:80238 	
MGI:2443930	Lcor	ligand dependent nuclear receptor corepressor	19		transcription by RNA polymerase II			IDA		J:80238 	
MGI:2651932	Lcorl	ligand dependent nuclear receptor corepressor-like	5		regulation of transcription by RNA polymerase II			IDA		J:80238 	
MGI:2651932	Lcorl	ligand dependent nuclear receptor corepressor-like	5		transcription by RNA polymerase II			IDA		J:80238 	
MGI:894762	Ldb1	LIM domain binding 1	19		negative regulation of transcription by RNA polymerase II			IBA	PTN001623859 	J:265628 	
MGI:894762	Ldb1	LIM domain binding 1	19		negative regulation of transcription, DNA-templated			IBA	PTN001623859 	J:265628 	
MGI:894762	Ldb1	LIM domain binding 1	19		negative regulation of transcription, DNA-templated			ISO	Q86U70 	J:164563 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IBA	PTN001623859 	J:265628 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IGI	MGI:102673 MGI:107374 	J:41049 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IGI	MGI:109360 	J:129101 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IGI	MGI:1919725 	J:147271 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IGI	MGI:95662 MGI:98480 MGI:98510 	J:132709 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			IMP		J:41049 J:164497 	
MGI:894762	Ldb1	LIM domain binding 1	19		positive regulation of transcription by RNA polymerase II			ISO	Q86U70 	J:164563 	
MGI:894762	Ldb1	LIM domain binding 1	19		regulation of DNA-templated transcription, elongation			IMP		J:164497 	
MGI:894762	Ldb1	LIM domain binding 1	19		regulation of transcription by RNA polymerase II			IEA	IPR030167 	J:72247 	
MGI:894762	Ldb1	LIM domain binding 1	19		transcription by RNA polymerase II			IDA		J:98485 	
MGI:894670	Ldb2	LIM domain binding 2	5		negative regulation of transcription by RNA polymerase II			IBA	PTN001623859 	J:265628 	
MGI:894670	Ldb2	LIM domain binding 2	5		negative regulation of transcription, DNA-templated			IBA	PTN001623859 	J:265628 	
MGI:894670	Ldb2	LIM domain binding 2	5		positive regulation of transcription by RNA polymerase II			IBA	PTN001623859 	J:265628 	
MGI:894670	Ldb2	LIM domain binding 2	5		positive regulation of transcription by RNA polymerase II			IGI	MGI:102673 MGI:107374 MGI:1342291 	J:56497 	
MGI:894670	Ldb2	LIM domain binding 2	5		positive regulation of transcription by RNA polymerase II			IGI	MGI:102673 MGI:107374 	J:41049 	
MGI:894670	Ldb2	LIM domain binding 2	5		regulation of transcription by RNA polymerase II			IEA	IPR030174 	J:72247 	
MGI:96764	Ldhc	lactate dehydrogenase C	7		ATP biosynthetic process			IMP	MGI:3775042 	J:132072 	
MGI:106428	Ldhd	lactate dehydrogenase D	8		ATP biosynthetic process			NAS		J:113942 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		BMP signaling pathway			IBA	PTN000042972 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		BMP signaling pathway			IDA		J:50462 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		negative regulation of transcription by RNA polymerase II			IDA		J:114817 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		negative regulation of transcription by RNA polymerase II	regulates Cul4a		IDA		J:142037 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		negative regulation of transcription, DNA-templated			IBA	PTN002571435 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		negative regulation of transcription, DNA-templated			IDA		J:82780 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		negative regulation of transcription, DNA-templated			ISO	Q9UJU2 	J:164563 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II			IBA	PTN002571435 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II			IDA		J:82999 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II	regulates Dll1		IDA		J:94049 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II	regulates Rag2		IDA		J:210934 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II	regulates Rac1		IGI	MGI:1338823 MGI:97249 MGI:97489 	J:89274 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II	regulates transcription of Cacna1g,happens in dorsal thalamus		IGI	Q02248 	J:165064 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in fungiform papillae		IMP	MGI:1926601 	J:119729 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription by RNA polymerase II			ISO	Q9UJU2 	J:164563 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription, DNA-templated			IBA	PTN002571435 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription, DNA-templated			IDA		J:59284 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription, DNA-templated			IMP	MGI:1926601 	J:63678 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		positive regulation of transcription, DNA-templated			ISO	Q9UJU2 	J:164563 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		regulation of transcription by RNA polymerase II			IBA	PTN000042967 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		regulation of transcription by RNA polymerase II	regulates Ncam1		IDA		J:73689 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		regulation of transcription, DNA-templated			IBA	PTN000042967 	J:265628 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		transcription by RNA polymerase II			ISO	Q9UJU2 	J:164563 	
MGI:107405	Lefty1	left right determination factor 1	1		BMP signaling pathway			IBA	PTN000218210 	J:265628 	
MGI:107405	Lefty1	left right determination factor 1	1		negative regulation of transcription by RNA polymerase II			IDA		J:49484 	
MGI:2443573	Lefty2	left-right determination factor 2	1		BMP signaling pathway			IBA	PTN000218210 	J:265628 	
MGI:2385045	Lemd2	LEM domain containing 2	17		negative regulation of BMP signaling pathway			IBA	PTN000334938 	J:265628 	
MGI:3580376	Lemd3	LEM domain containing 3	10		negative regulation of BMP signaling pathway			IBA	PTN000334938 	J:265628 	
MGI:3580376	Lemd3	LEM domain containing 3	10		negative regulation of BMP signaling pathway			ISO	Q9Y2U8 	J:164563 	
MGI:2685031	Leo1	Leo1, Paf1/RNA polymerase II complex component	9		positive regulation of transcription by RNA polymerase II			ISO	Q8WVC0 	J:164563 	
MGI:2685031	Leo1	Leo1, Paf1/RNA polymerase II complex component	9		positive regulation of transcription elongation from RNA polymerase II promoter			IBA	PTN000567381 	J:265628 	
MGI:2685031	Leo1	Leo1, Paf1/RNA polymerase II complex component	9		positive regulation of transcription elongation from RNA polymerase II promoter			ISO	Q8WVC0 	J:164563 	
MGI:2685031	Leo1	Leo1, Paf1/RNA polymerase II complex component	9		transcription elongation from RNA polymerase II promoter			IEA	IPR007149 	J:72247 	
MGI:104663	Lep	leptin	6		negative regulation of transcription by RNA polymerase II			IDA		J:168575 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		negative regulation of transcription, DNA-templated			IMP		J:172277 	
MGI:1891468	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	2		positive regulation of transcription, DNA-templated			IMP		J:172277 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		negative regulation of transcription, DNA-templated			IMP		J:172979 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		positive regulation of transcription, DNA-templated			IGI	P61375 	J:117030 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		positive regulation of transcription, DNA-templated			IMP		J:74124 J:104938 J:166792 J:172979 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:99783	Lhx1	LIM homeobox protein 1	11		transcription by RNA polymerase II			IDA		J:98485 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II			IDA		J:145977 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II	regulates Cga		IDA		J:239218 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II	happens in somatic stem cell,happens in somatic stem cell,happens in hair follicle,happens in hair follicle,regulates Tcf7l1,regulates Tcf7l1,regulates Tcf7l2,regulates Tcf7l2,regulates Lgr4,regulates Lgr4,regulates Fzd2,regulates Fzd2,regulates Cd34,regulates Cd34,regulates Cadm1,regulates Cadm1,regulates Itgb6,regulates Itgb6,regulates Nrcam,regulates Nrcam,regulates D1Mit442,regulates D1Mit442,regulates Macf1,regulates Macf1,regulates Palld,regulates Palld,regulates Flnb,regulates Flnb		IDA		J:202029 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:1342291 	J:56497 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II	regulates Six6		IGI	MGI:97490 	J:145977 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription by RNA polymerase II			IMP		J:227000 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription, DNA-templated			IDA		J:172915 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		positive regulation of transcription, DNA-templated			IMP		J:219181 	
MGI:96785	Lhx2	LIM homeobox protein 2	2		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			IDA		J:41049 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:107374 MGI:1342291 MGI:894670 	J:56497 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:1342291 MGI:97588 	J:56497 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:107374 MGI:894670 MGI:894762 	J:41049 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription by RNA polymerase II			ISO	Q9UBR4 	J:164563 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		positive regulation of transcription, DNA-templated			IDA		J:172915 	
MGI:102673	Lhx3	LIM homeobox protein 3	2		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		positive regulation of transcription by RNA polymerase II			ISO	Q969G2 	J:164563 	
MGI:101776	Lhx4	LIM homeobox protein 4	1		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		positive regulation of transcription, DNA-templated			IGI	P63006 	J:117030 	
MGI:107792	Lhx5	LIM homeobox protein 5	5		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:1306803	Lhx6	LIM homeobox protein 6	2		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		regulation of transcription by RNA polymerase II			IBA	MGI:1100513 MGI:1888519 MGI:96785 PTN000654232 Q9UBR4 	J:265628 	
MGI:1316721	Lhx9	LIM homeobox protein 9	1		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:1934604	Lias	lipoic acid synthetase	5		lipoate biosynthetic process			IBA	PTN002250145 	J:265628 	
MGI:1934604	Lias	lipoic acid synthetase	5		lipoate biosynthetic process			IGI	P60716 	J:69940 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of transcription by RNA polymerase II			IDA		J:182976 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of transcription by RNA polymerase II			IGI	MGI:96432 	J:110719 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of transcription by RNA polymerase II			IGI	MGI:103262 MGI:104904 MGI:99147 	J:182976 	
MGI:96787	Lif	leukemia inhibitory factor	11		positive regulation of transcription by RNA polymerase II			ISO	P15018 	J:73065 	
MGI:101789	Lig1	ligase I, DNA, ATP-dependent	7		DNA biosynthetic process			IEA	IPR000977 	J:72247 	
MGI:109152	Lig3	ligase III, DNA, ATP-dependent	11		DNA biosynthetic process			IEA	IPR000977 	J:72247 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		DNA biosynthetic process			IEA	IPR000977 	J:72247 	
MGI:1352502	Limd1	LIM domains containing 1	9		negative regulation of transcription, DNA-templated			ISO	Q9UGP4 	J:164563 	
MGI:1352502	Limd1	LIM domains containing 1	9		regulation of transcription, DNA-templated			IBA	PTN001198456 	J:265628 	
MGI:1919949	Lime1	Lck interacting transmembrane adaptor 1	2		regulation of transcription by RNA polymerase II			IBA	PTN000596055 	J:265628 	
MGI:1919949	Lime1	Lck interacting transmembrane adaptor 1	2		regulation of transcription by RNA polymerase II			IMP		J:129312 	
MGI:1195263	Lims1	LIM and senescent cell antigen-like domains 1	10		negative regulation of transcription, DNA-templated			ISO	P48059 	J:164563 	
MGI:1919818	Lin9	lin-9 homolog (C. elegans)	1		DNA biosynthetic process			IEA	KW-0237 	J:60000 	
MGI:1919818	Lin9	lin-9 homolog (C. elegans)	1		regulation of transcription by RNA polymerase II			IBA	PTN000495591 	J:265628 	
MGI:1919818	Lin9	lin-9 homolog (C. elegans)	1		transcription, DNA-templated			IEA	IPR010561 	J:72247 	
MGI:1922910	Lin37	lin-37 homolog (C. elegans)	7		negative regulation of transcription by RNA polymerase II			IBA	PTN002043184 	J:265628 	
MGI:3045391	Lin52	lin-52 homolog (C. elegans)	12		transcription, DNA-templated			IEA	IPR018737 	J:72247 	
MGI:2140902	Lin54	lin-54 homolog (C. elegans)	5		regulation of transcription, DNA-templated			IBA	PTN000278298 	J:265628 	
MGI:96790	Lipe	lipase, hormone sensitive	7		termination of RNA polymerase I transcription			ISS	Q6NZI2 	J:48217 	
MGI:96790	Lipe	lipase, hormone sensitive	7		transcription initiation from RNA polymerase I promoter			ISS	Q6NZI2 	J:48217 	
MGI:1929512	Litaf	LPS-induced TN factor	16		positive regulation of transcription by RNA polymerase II			ISO	Q99732 	J:164563 	
MGI:1353635	Lmcd1	LIM and cysteine-rich domains 1	6		negative regulation of transcription by RNA polymerase II			IGI	MGI:107516 	J:101354 	
MGI:102812	Lmo1	LIM domain only 1	7		negative regulation of transcription by RNA polymerase II			IGI	MGI:98480 MGI:98510 	J:55891 	
MGI:102812	Lmo1	LIM domain only 1	7		positive regulation of transcription by RNA polymerase II			IGI	MGI:95663 MGI:98480 	J:51482 	
MGI:102812	Lmo1	LIM domain only 1	7		positive regulation of transcription by RNA polymerase II			ISO	P25800 	J:164563 	
MGI:102811	Lmo2	LIM domain only 2	2		mRNA transcription by RNA polymerase II			ISO	P25791 	J:164563 	
MGI:102811	Lmo2	LIM domain only 2	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:95661 	J:146089 	
MGI:102811	Lmo2	LIM domain only 2	2		positive regulation of transcription by RNA polymerase II			IGI	MGI:894762 MGI:95662 MGI:98480 MGI:98510 	J:132709 	
MGI:102811	Lmo2	LIM domain only 2	2		positive regulation of transcription by RNA polymerase II			ISO	P25791 	J:164563 	
MGI:109360	Lmo4	LIM domain only 4	3		positive regulation of transcription by RNA polymerase II			IGI	MGI:894762 	J:129101 	
MGI:109360	Lmo4	LIM domain only 4	3		positive regulation of transcription by RNA polymerase II			IGI	MGI:1919725 	J:147271 	
MGI:109360	Lmo4	LIM domain only 4	3		transcription by RNA polymerase II			IDA		J:51686 	
MGI:1353586	Lmo7	LIM domain only 7	14		positive regulation of transcription by RNA polymerase II			ISO	RGD:1302984 	J:155856 	
MGI:1353586	Lmo7	LIM domain only 7	14		positive regulation of transcription by RNA polymerase II			ISO	Q8WWI1 	J:164563 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		positive regulation of transcription by RNA polymerase II	regulates transcription of Wnt1,is a part of midbrain dopaminergic neuron differentiation|regulates transcription of Lmx1b|regulates transcription of Pitx3,is a part of midbrain dopaminergic neuron differentiation|regulates transcription of Nr4a2,is a part of midbrain dopaminergic neuron differentiation|regulates transcription of Msx1|regulates transcription of Neurog2|regulates transcription of Lmx1a		IDA		J:228113 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		positive regulation of transcription by RNA polymerase II			IBA	PTN000654232 	J:265628 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		positive regulation of transcription by RNA polymerase II	regulates transcription of Wnt1|regulates transcription of Pitx3|regulates transcription of Nr4a2|regulates transcription of Lmx1a		IDA		J:228113 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		positive regulation of transcription by RNA polymerase II	happens in midbrain|regulates UniProtKB:O70343,happens in midbrain|regulates UniProtKB:Q61327,happens in midbrain|regulates UniProtKB:Q06219,happens in midbrain|regulates UniProtKB:P24529,happens in midbrain|regulates UniProtKB:Q9R210,happens in midbrain|regulates UniProtKB:Q8BRU6,happens in midbrain|happens in midbrain,regulates UniProtKB:P14873|happens in midbrain,regulates UniProtKB:Q9D906|happens in midbrain,regulates UniProtKB:O88597|happens in midbrain,regulates UniProtKB:Q91YI1|regulates UniProtKB:Q64337|happens in midbrain,regulates UniProtKB:Q9CQV6|happens in midbrain,regulates UniProtKB:P11438|happens in midbrain,regulates UniProtKB:P17047|happens in midbrain,regulates UniProtKB:P10605|happens in midbrain,regulates UniProtKB:P18242|happens in midbrain,regulates UniProtKB:P33173|happens in midbrain,regulates UniProtKB:O88447|happens in midbrain,regulates UniProtKB:Q9JHU4|happens in midbrain,regulates UniProtKB:O08788|happens in midbrain,regulates UniProtKB:Q8R307|happens in midbrain,regulates UniProtKB:Q63943|happens in midbrain,regulates UniProtKB:Q9R1E0|happens in midbrain,regulates UniProtKB:Q9WVH4|happens in midbrain,regulates UniProtKB:Q06507		IMP		J:222854 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		positive regulation of transcription by RNA polymerase II	regulates Fgf8|regulates En1|regulates Pax2		IMP	MGI:2158463 	J:117035 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		regulation of transcription by RNA polymerase II	regulates Phox2a		IDA		J:175535 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		regulation of transcription, DNA-templated			ISO	O60663 	J:164563 	
MGI:96817	Lox	lysyl oxidase	18		DNA biosynthetic process			IMP	MGI:3610732 	J:214651 	
MGI:2137913	Loxl2	lysyl oxidase-like 2	14		negative regulation of transcription by RNA polymerase II			ISO	Q9Y4K0 	J:164563 	
MGI:2137913	Loxl2	lysyl oxidase-like 2	14		negative regulation of transcription, DNA-templated			ISO	Q9Y4K0 	J:164563 	
MGI:1337004	Loxl3	lysyl oxidase-like 3	6		negative regulation of transcription, DNA-templated			ISO	P58215 	J:164563 	
MGI:2685918	Lpar5	lysophosphatidic acid receptor 5	6		positive regulation of CREB transcription factor activity			IBA	PTN002796778 	J:265628 	
MGI:2685918	Lpar5	lysophosphatidic acid receptor 5	6		positive regulation of CREB transcription factor activity			IMP	MGI:5431493 	J:185624 	
MGI:1891340	Lpin1	lipin 1	12		negative regulation of transcription by RNA polymerase II			IGI	MGI:1920431 	J:162572 	
MGI:1891340	Lpin1	lipin 1	12		positive regulation of transcription by RNA polymerase II			IBA	PTN000953144 	J:265628 	
MGI:1891340	Lpin1	lipin 1	12		positive regulation of transcription by RNA polymerase II			IDA		J:129744 	
MGI:1891340	Lpin1	lipin 1	12		positive regulation of transcription by RNA polymerase II			IGI	MGI:104740 	J:162572 	
MGI:1891340	Lpin1	lipin 1	12		regulation of transcription by RNA polymerase II			IEA	IPR028794 	J:72247 	
MGI:1891341	Lpin2	lipin 2	17		positive regulation of transcription by RNA polymerase II			IBA	PTN000953144 	J:265628 	
MGI:1891341	Lpin2	lipin 2	17		positive regulation of transcription by RNA polymerase II			IDA		J:156973 	
MGI:1891342	Lpin3	lipin 3	2		positive regulation of transcription by RNA polymerase II			IBA	PTN000953144 	J:265628 	
MGI:2147677	Lpxn	leupaxin	19		regulation of nucleic acid-templated transcription			IBA	MGI:2147677 O43294 O60711 PTN001198287 	J:265628 	
MGI:1917193	Lrch4	leucine-rich repeats and calponin homology (CH) domain containing 4	5		negative regulation of transcription, DNA-templated			IMP		J:105563 	
MGI:1921604	Lrguk	leucine-rich repeats and guanylate kinase domain containing	6		nucleoside monophosphate phosphorylation			IBA	MGI:95871 P46195 P60546 P9WKE9 PTN000563396 Q16774 Q8I2M1 RGD:1309638 S000002862 	J:265628 	
MGI:2445214	Lrif1	ligand dependent nuclear receptor interacting factor 1	3		regulation of transcription, DNA-templated			IEA	IPR026191 	J:72247 	
MGI:95794	Lrp2	low density lipoprotein receptor-related protein 2	2		negative regulation of BMP signaling pathway			IMP		J:243398 	
MGI:1278315	Lrp5	low density lipoprotein receptor-related protein 5	19		positive regulation of DNA-binding transcription factor activity			IDA		J:107732 	
MGI:1278315	Lrp5	low density lipoprotein receptor-related protein 5	19		positive regulation of transcription by RNA polymerase II			IBA	PTN000056265 	J:265628 	
MGI:1278315	Lrp5	low density lipoprotein receptor-related protein 5	19		positive regulation of transcription by RNA polymerase II			ISO	O75197 	J:164563 	
MGI:1278315	Lrp5	low density lipoprotein receptor-related protein 5	19		positive regulation of transcription, DNA-templated			IDA		J:107732 	
MGI:1278315	Lrp5	low density lipoprotein receptor-related protein 5	19		positive regulation of transcription, DNA-templated			ISO	O75197 	J:164563 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of DNA-binding transcription factor activity			IBA	PTN000056284 	J:265628 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of DNA-binding transcription factor activity			IMP		J:107732 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of DNA-binding transcription factor activity			ISO	O75581 	J:164563 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of transcription by RNA polymerase II			IBA	PTN000056284 	J:265628 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of transcription by RNA polymerase II			ISO	O75581 	J:164563 	
MGI:1298218	Lrp6	low density lipoprotein receptor-related protein 6	6		positive regulation of transcription, DNA-templated			IDA		J:107732 	
